RNAseq_dataset Gene coloc_posterior
Schmiedel_2018_CD8_T-cell_anti-CD3-CD28 C6orf15 NA
Schmiedel_2018_CD8_T-cell_anti-CD3-CD28 PSORS1C1 NA
Schmiedel_2018_CD8_T-cell_anti-CD3-CD28 CDSN NA
Schmiedel_2018_CD8_T-cell_anti-CD3-CD28 PSORS1C2 NA
Schmiedel_2018_CD8_T-cell_anti-CD3-CD28 CCHCR1 0.000434969461009722
Schmiedel_2018_CD8_T-cell_anti-CD3-CD28 TCF19 0.000537622337111306
Schmiedel_2018_CD8_T-cell_anti-CD3-CD28 POU5F1 NA
Schmiedel_2018_CD8_T-cell_anti-CD3-CD28 HCG27 0.00186893563811812
Schmiedel_2018_CD8_T-cell_anti-CD3-CD28 HLA-C 0.000407875071878159
Schmiedel_2018_CD8_T-cell_anti-CD3-CD28 HLA-B 0.0109060342842508
Schmiedel_2018_CD8_T-cell_anti-CD3-CD28 MICA 0.00222712238693909
Schmiedel_2018_CD8_T-cell_anti-CD3-CD28 MICB 0.000432905185037607
Schmiedel_2018_CD8_T-cell_anti-CD3-CD28 MCCD1 0.027009185327869
Schmiedel_2018_CD8_T-cell_anti-CD3-CD28 DDX39B 0.0331104959347166
Schmiedel_2018_CD8_T-cell_anti-CD3-CD28 ATP6V1G2-DDX39B NA
Schmiedel_2018_monocyte_CD16_naive HLA-A 0.00325606861897683
Schmiedel_2018_monocyte_CD16_naive ZNRD1 0.00191160452796205
Schmiedel_2018_monocyte_CD16_naive PPP1R11 0.0209969669307956
Schmiedel_2018_monocyte_CD16_naive RNF39 0.0448692055121117
Schmiedel_2018_monocyte_CD16_naive TRIM31 NA
Schmiedel_2018_monocyte_CD16_naive TRIM40 NA
Schmiedel_2018_monocyte_CD16_naive TRIM10 NA
Schmiedel_2018_monocyte_CD16_naive TRIM15 NA
Schmiedel_2018_monocyte_CD16_naive TRIM26 0.112437010188276
Schmiedel_2018_monocyte_CD16_naive TRIM39 0.0249390935523634
Schmiedel_2018_monocyte_CD16_naive TRIM39-RPP21 NA
Schmiedel_2018_monocyte_CD16_naive RPP21 0.0326273592349089
Schmiedel_2018_monocyte_CD16_naive HLA-E 0.0303538231312256
Schmiedel_2018_monocyte_CD16_naive GNL1 0.0197382903422096
Schmiedel_2018_monocyte_CD16_naive PRR3 0.0272934838278291
Schmiedel_2018_monocyte_CD16_naive ABCF1 0.016899442264626
Schmiedel_2018_monocyte_CD16_naive PPP1R10 0.0181339047242781
Schmiedel_2018_monocyte_CD16_naive MRPS18B 0.0150853257102245
Schmiedel_2018_monocyte_CD16_naive ATAT1 0.0175520125841145
Schmiedel_2018_monocyte_CD16_naive C6orf136 0.0187955147349449
Schmiedel_2018_monocyte_CD16_naive DHX16 0.0436667118903269
Schmiedel_2018_monocyte_CD16_naive PPP1R18 0.00758438446449618
Schmiedel_2018_monocyte_CD16_naive NRM 0.0162998235893078
Schmiedel_2018_monocyte_CD16_naive MDC1 0.0346635452709491
Schmiedel_2018_monocyte_CD16_naive TUBB 0.0416241849380132
Schmiedel_2018_monocyte_CD16_naive FLOT1 0.000150829792911887
Schmiedel_2018_monocyte_CD16_naive IER3 0.000167826402877393
Schmiedel_2018_monocyte_CD16_naive DDR1 NA
Schmiedel_2018_monocyte_CD16_naive GTF2H4 0.0197648478814526
Schmiedel_2018_monocyte_CD16_naive VARS2 0.00108576170273367
Schmiedel_2018_monocyte_CD16_naive SFTA2 NA
Schmiedel_2018_monocyte_CD16_naive DPCR1 NA
Schmiedel_2018_monocyte_CD16_naive MUC21 NA
Schmiedel_2018_monocyte_CD16_naive MUC22 NA
Schmiedel_2018_monocyte_CD16_naive C6orf15 NA
Schmiedel_2018_monocyte_CD16_naive PSORS1C1 NA
Schmiedel_2018_monocyte_CD16_naive CDSN NA
Schmiedel_2018_monocyte_CD16_naive PSORS1C2 NA
Schmiedel_2018_monocyte_CD16_naive CCHCR1 0.000582754871345366
Schmiedel_2018_monocyte_CD16_naive TCF19 0.0265234742561847
Schmiedel_2018_monocyte_CD16_naive POU5F1 0.0163461540950493
Schmiedel_2018_monocyte_CD16_naive HCG27 0.000389011469690073
Schmiedel_2018_monocyte_CD16_naive HLA-C 0.000448772285860575
Schmiedel_2018_monocyte_CD16_naive HLA-B 0.015741854304647
Schmiedel_2018_monocyte_CD16_naive MICA 0.00157822409795739
Schmiedel_2018_monocyte_CD16_naive MICB 0.000473409720025899
Schmiedel_2018_monocyte_CD16_naive MCCD1 NA
Schmiedel_2018_monocyte_CD16_naive DDX39B 0.0573085891450901
Schmiedel_2018_monocyte_CD16_naive ATP6V1G2-DDX39B NA
Schmiedel_2018_monocyte_naive HLA-A 0.0154781720598477
Schmiedel_2018_monocyte_naive ZNRD1 0.0334573247444686
Schmiedel_2018_monocyte_naive PPP1R11 0.0308479682036902
Schmiedel_2018_monocyte_naive RNF39 0.0194305884334203
Schmiedel_2018_monocyte_naive TRIM31 NA
Schmiedel_2018_monocyte_naive TRIM40 NA
Schmiedel_2018_monocyte_naive TRIM10 NA
Schmiedel_2018_monocyte_naive TRIM15 NA
Schmiedel_2018_monocyte_naive TRIM26 0.0605880551296954
Schmiedel_2018_monocyte_naive TRIM39 0.0177531626715559
Schmiedel_2018_monocyte_naive TRIM39-RPP21 NA
Schmiedel_2018_monocyte_naive RPP21 0.0226753617565374
Schmiedel_2018_monocyte_naive HLA-E 0.0279433021422007
Schmiedel_2018_monocyte_naive GNL1 0.158006882025931
Schmiedel_2018_monocyte_naive PRR3 0.0193068533077972
Schmiedel_2018_monocyte_naive ABCF1 0.0668002394430245
Schmiedel_2018_monocyte_naive PPP1R10 0.032105470546497
Schmiedel_2018_monocyte_naive MRPS18B 0.0206691701416228
Schmiedel_2018_monocyte_naive ATAT1 0.0161798507030729
Schmiedel_2018_monocyte_naive C6orf136 0.0145836533369127
Schmiedel_2018_monocyte_naive DHX16 0.00448312142885438
Schmiedel_2018_monocyte_naive PPP1R18 0.0204213842452618
Schmiedel_2018_monocyte_naive NRM 0.000189766245801901
Schmiedel_2018_monocyte_naive MDC1 0.154217942156908
Schmiedel_2018_monocyte_naive TUBB 0.0271082754832812
Schmiedel_2018_monocyte_naive FLOT1 0.00600119883702816
Schmiedel_2018_monocyte_naive IER3 0.147044578629891
Schmiedel_2018_monocyte_naive DDR1 0.000337020899448204
Schmiedel_2018_monocyte_naive GTF2H4 0.0178289457693741
Schmiedel_2018_monocyte_naive VARS2 0.000245590619452532
Schmiedel_2018_monocyte_naive SFTA2 NA
Schmiedel_2018_monocyte_naive DPCR1 NA
Schmiedel_2018_monocyte_naive MUC21 NA
Schmiedel_2018_monocyte_naive MUC22 NA
Schmiedel_2018_monocyte_naive C6orf15 NA
Schmiedel_2018_monocyte_naive PSORS1C1 NA
Schmiedel_2018_monocyte_naive CDSN NA
Schmiedel_2018_monocyte_naive PSORS1C2 NA
Schmiedel_2018_monocyte_naive CCHCR1 0.00196954731667173
Schmiedel_2018_monocyte_naive TCF19 0.0243657825496239
Schmiedel_2018_monocyte_naive POU5F1 0.0211425990252883
Schmiedel_2018_monocyte_naive HCG27 0.000567750193979542
Schmiedel_2018_monocyte_naive HLA-C 0.000517034774641745
Schmiedel_2018_monocyte_naive HLA-B 0.0139049799902174
Schmiedel_2018_monocyte_naive MICA 0.00157501875405754
Schmiedel_2018_monocyte_naive MICB 0.000428373611082544
Schmiedel_2018_monocyte_naive MCCD1 NA
Schmiedel_2018_monocyte_naive DDX39B 0.0183026378852402
Schmiedel_2018_monocyte_naive ATP6V1G2-DDX39B NA
Schmiedel_2018_NK-cell_naive HLA-A 0.00793126881716674
Schmiedel_2018_NK-cell_naive ZNRD1 0.0733793370927123
Schmiedel_2018_NK-cell_naive PPP1R11 0.0323077883222441
Schmiedel_2018_NK-cell_naive RNF39 0.0262446536440802
Schmiedel_2018_NK-cell_naive TRIM31 NA
Schmiedel_2018_NK-cell_naive TRIM40 NA
Schmiedel_2018_NK-cell_naive TRIM10 NA
Schmiedel_2018_NK-cell_naive TRIM15 NA
Schmiedel_2018_NK-cell_naive TRIM26 0.0266573537405748
Schmiedel_2018_NK-cell_naive TRIM39 0.104294238221893
Schmiedel_2018_NK-cell_naive TRIM39-RPP21 NA
Schmiedel_2018_NK-cell_naive RPP21 0.0024966247965521
Schmiedel_2018_NK-cell_naive HLA-E 0.0145732038416172
Schmiedel_2018_NK-cell_naive GNL1 0.0295474690700873
Schmiedel_2018_NK-cell_naive PRR3 0.009610328886483
Schmiedel_2018_NK-cell_naive ABCF1 0.0233049837808355
Schmiedel_2018_NK-cell_naive PPP1R10 0.010533900844875
Schmiedel_2018_NK-cell_naive MRPS18B 0.0159619521252353
Schmiedel_2018_NK-cell_naive ATAT1 0.0390336601027073
Schmiedel_2018_NK-cell_naive C6orf136 0.0333125009748381
Schmiedel_2018_NK-cell_naive DHX16 0.0791147286918913
Schmiedel_2018_NK-cell_naive PPP1R18 0.0825199963153489
Schmiedel_2018_NK-cell_naive NRM 0.0261524831573634
Schmiedel_2018_NK-cell_naive MDC1 0.00109428265313923
Schmiedel_2018_NK-cell_naive TUBB 0.0174059099915806
Schmiedel_2018_NK-cell_naive FLOT1 0.0155387646571508
Schmiedel_2018_NK-cell_naive IER3 0.0167747357701737
Schmiedel_2018_NK-cell_naive DDR1 0.00542277625425167
Schmiedel_2018_NK-cell_naive GTF2H4 0.019033038034354
Schmiedel_2018_NK-cell_naive VARS2 0.000453926915719367
Schmiedel_2018_NK-cell_naive SFTA2 NA
Schmiedel_2018_NK-cell_naive DPCR1 NA
Schmiedel_2018_NK-cell_naive MUC21 NA
Schmiedel_2018_NK-cell_naive MUC22 NA
Schmiedel_2018_NK-cell_naive C6orf15 NA
Schmiedel_2018_NK-cell_naive PSORS1C1 NA
Schmiedel_2018_NK-cell_naive CDSN NA
Schmiedel_2018_NK-cell_naive PSORS1C2 NA
Schmiedel_2018_NK-cell_naive CCHCR1 0.000401992178399069
Schmiedel_2018_NK-cell_naive TCF19 0.00747657149560341
Schmiedel_2018_NK-cell_naive POU5F1 0.0227644419865393
Schmiedel_2018_NK-cell_naive HCG27 0.000784633232824435
Schmiedel_2018_NK-cell_naive HLA-C 0.000452457709557835
Schmiedel_2018_NK-cell_naive HLA-B 0.0186360423111789
Schmiedel_2018_NK-cell_naive MICA 0.001565662644667
Schmiedel_2018_NK-cell_naive MICB 0.000424239438320725
Schmiedel_2018_NK-cell_naive MCCD1 0.0198615801355671
Schmiedel_2018_NK-cell_naive DDX39B 0.0191972617955962
Schmiedel_2018_NK-cell_naive ATP6V1G2-DDX39B NA
Schwartzentruber_2018_sensory_neuron HLA-A 0.00140662704846215
Schwartzentruber_2018_sensory_neuron ZNRD1 0.00965237460174983
Schwartzentruber_2018_sensory_neuron PPP1R11 0.00915636004414877
Schwartzentruber_2018_sensory_neuron RNF39 0.00174204253295942
Schwartzentruber_2018_sensory_neuron TRIM31 NA
Schwartzentruber_2018_sensory_neuron TRIM40 NA
Schwartzentruber_2018_sensory_neuron TRIM10 NA
Schwartzentruber_2018_sensory_neuron TRIM15 NA
Schwartzentruber_2018_sensory_neuron TRIM26 0.0109894022906938
Schwartzentruber_2018_sensory_neuron TRIM39 0.00374586506430573
Schwartzentruber_2018_sensory_neuron TRIM39-RPP21 NA
Schwartzentruber_2018_sensory_neuron RPP21 0.00817730407792095
Schwartzentruber_2018_sensory_neuron HLA-E 0.0146345476808937
Schwartzentruber_2018_sensory_neuron GNL1 0.00730039139955823
Schwartzentruber_2018_sensory_neuron PRR3 0.00736365377316394
Schwartzentruber_2018_sensory_neuron ABCF1 0.0112896864359355
Schwartzentruber_2018_sensory_neuron PPP1R10 0.0108567330577957
Schwartzentruber_2018_sensory_neuron MRPS18B 0.00297747699200882
Schwartzentruber_2018_sensory_neuron ATAT1 0.00772229814034001
Schwartzentruber_2018_sensory_neuron C6orf136 0.047941043563495
Schwartzentruber_2018_sensory_neuron DHX16 0.00639898433412655
Schwartzentruber_2018_sensory_neuron PPP1R18 0.014443220567933
Schwartzentruber_2018_sensory_neuron NRM 0.00785171754771824
Schwartzentruber_2018_sensory_neuron MDC1 0.00888074439237267
Schwartzentruber_2018_sensory_neuron TUBB 0.0103239603110913
Schwartzentruber_2018_sensory_neuron FLOT1 0.00622866202943911
Schwartzentruber_2018_sensory_neuron IER3 0.0144989908756848
Schwartzentruber_2018_sensory_neuron DDR1 0.0122546195456704
Schwartzentruber_2018_sensory_neuron GTF2H4 0.0130470755324124
Schwartzentruber_2018_sensory_neuron VARS2 0.00085132642023147
Schwartzentruber_2018_sensory_neuron SFTA2 NA
Schwartzentruber_2018_sensory_neuron DPCR1 NA
Schwartzentruber_2018_sensory_neuron MUC21 NA
Schwartzentruber_2018_sensory_neuron MUC22 NA
Schwartzentruber_2018_sensory_neuron C6orf15 0.00801444745408372
Schwartzentruber_2018_sensory_neuron PSORS1C1 0.017498469712622
Schwartzentruber_2018_sensory_neuron CDSN NA
Schwartzentruber_2018_sensory_neuron PSORS1C2 NA
Schwartzentruber_2018_sensory_neuron CCHCR1 0.0195157189650878
Schwartzentruber_2018_sensory_neuron TCF19 0.00392134208485083
Schwartzentruber_2018_sensory_neuron POU5F1 NA
Schwartzentruber_2018_sensory_neuron HCG27 0.00205623962928491
Schwartzentruber_2018_sensory_neuron HLA-C 0.000437974004842825
Schwartzentruber_2018_sensory_neuron HLA-B 0.0047844258383424
Schwartzentruber_2018_sensory_neuron MICA 0.000977729893460001
Schwartzentruber_2018_sensory_neuron MICB 0.000616631103066535
Schwartzentruber_2018_sensory_neuron MCCD1 NA
Schwartzentruber_2018_sensory_neuron DDX39B 0.0127965006958848
Schwartzentruber_2018_sensory_neuron ATP6V1G2-DDX39B NA
TwinsUK_fat HLA-A 0.00516389574434314
TwinsUK_fat ZNRD1 0.00131694472384176
TwinsUK_fat PPP1R11 0.00869728264448238
TwinsUK_fat RNF39 0.0115973829445788
TwinsUK_fat TRIM31 NA
TwinsUK_fat TRIM40 NA
TwinsUK_fat TRIM10 NA
TwinsUK_fat TRIM15 NA
TwinsUK_fat TRIM26 0.00382607058903734
TwinsUK_fat TRIM39 0.0797206060930943
TwinsUK_fat TRIM39-RPP21 NA
TwinsUK_fat RPP21 0.00866583375013016
TwinsUK_fat HLA-E 0.0083346604063895
TwinsUK_fat GNL1 0.0108106908383684
TwinsUK_fat PRR3 0.00700220787163651
TwinsUK_fat ABCF1 0.000121575117833373
TwinsUK_fat PPP1R10 0.00573784819123093
TwinsUK_fat MRPS18B 0.0163532885088108
TwinsUK_fat ATAT1 0.00832377217654251
TwinsUK_fat C6orf136 0.0293117230323013
TwinsUK_fat DHX16 0.0059072465016253
TwinsUK_fat PPP1R18 0.0351595665261617
TwinsUK_fat NRM 0.00877625938205728
TwinsUK_fat MDC1 0.00744243889479395
TwinsUK_fat TUBB 0.063571661036621
TwinsUK_fat FLOT1 0.965453360888432
TwinsUK_fat IER3 0.000823746045499202
TwinsUK_fat DDR1 0.0105487569200467
TwinsUK_fat GTF2H4 0.0216729537568044
TwinsUK_fat VARS2 0.001274804367662
TwinsUK_fat SFTA2 0.000254222183613793
TwinsUK_fat DPCR1 NA
TwinsUK_fat MUC21 NA
TwinsUK_fat MUC22 NA
TwinsUK_fat C6orf15 NA
TwinsUK_fat PSORS1C1 0.000323109342122935
TwinsUK_fat CDSN NA
TwinsUK_fat PSORS1C2 0.000357033673195282
TwinsUK_fat CCHCR1 0.000493531197846659
TwinsUK_fat TCF19 0.111662105414355
TwinsUK_fat POU5F1 0.00520974611517432
TwinsUK_fat HCG27 0.000461166992550015
TwinsUK_fat HLA-C 0.000480250301129795
TwinsUK_fat HLA-B 0.000808816079269963
TwinsUK_fat MICA 0.00099079985556874
TwinsUK_fat MICB 0.000297546667558753
TwinsUK_fat MCCD1 0.0215101575894113
TwinsUK_fat DDX39B 0.000884425172771567
TwinsUK_fat ATP6V1G2-DDX39B NA
TwinsUK_LCL HLA-A 0.00503684201648808
TwinsUK_LCL ZNRD1 0.00201979263506657
TwinsUK_LCL PPP1R11 0.00451726716458397
TwinsUK_LCL RNF39 0.00677513258357946
TwinsUK_LCL TRIM31 NA
TwinsUK_LCL TRIM40 NA
TwinsUK_LCL TRIM10 NA
TwinsUK_LCL TRIM15 NA
TwinsUK_LCL TRIM26 0.00278850664324102
TwinsUK_LCL TRIM39 0.00911845202494519
TwinsUK_LCL TRIM39-RPP21 NA
TwinsUK_LCL RPP21 0.000151948652077868
TwinsUK_LCL HLA-E 0.533985167299747
TwinsUK_LCL GNL1 0.00659321525772969
TwinsUK_LCL PRR3 0.00550666352213606
TwinsUK_LCL ABCF1 0.000631830302915466
TwinsUK_LCL PPP1R10 0.00864488991719677
TwinsUK_LCL MRPS18B 0.0075068847928145
TwinsUK_LCL ATAT1 0.0112537165831512
TwinsUK_LCL C6orf136 0.00798955296857915
TwinsUK_LCL DHX16 0.00810691077732359
TwinsUK_LCL PPP1R18 0.0165790762386081
TwinsUK_LCL NRM 0.00723544281107981
TwinsUK_LCL MDC1 0.0169994934449685
TwinsUK_LCL TUBB 0.0110356843541892
TwinsUK_LCL FLOT1 0.00212163786490111
TwinsUK_LCL IER3 0.0458127234596328
TwinsUK_LCL DDR1 0.000187428103712088
TwinsUK_LCL GTF2H4 0.012536250684154
TwinsUK_LCL VARS2 0.00143110110524574
TwinsUK_LCL SFTA2 0.000260634803200599
TwinsUK_LCL DPCR1 NA
TwinsUK_LCL MUC21 NA
TwinsUK_LCL MUC22 NA
TwinsUK_LCL C6orf15 NA
TwinsUK_LCL PSORS1C1 NA
TwinsUK_LCL CDSN NA
TwinsUK_LCL PSORS1C2 NA
TwinsUK_LCL CCHCR1 0.000478889274964309
TwinsUK_LCL TCF19 0.000983061020527883
TwinsUK_LCL POU5F1 0.000468116829622029
TwinsUK_LCL HCG27 0.000391285275452617
TwinsUK_LCL HLA-C 0.000480028999271525
TwinsUK_LCL HLA-B 0.000327571451710111
TwinsUK_LCL MICA 0.00335995958756031
TwinsUK_LCL MICB 0.000318085942259369
TwinsUK_LCL MCCD1 0.00819114770898385
TwinsUK_LCL DDX39B 0.011725535664677
TwinsUK_LCL ATP6V1G2-DDX39B NA
TwinsUK_skin HLA-A 0.00512738729948718
TwinsUK_skin ZNRD1 0.00275325973743208
TwinsUK_skin PPP1R11 0.0108729465277592
TwinsUK_skin RNF39 0.00719514318288782
TwinsUK_skin TRIM31 0.00432908766565876
TwinsUK_skin TRIM40 NA
TwinsUK_skin TRIM10 0.00355002878095122
TwinsUK_skin TRIM15 0.013812278823715
TwinsUK_skin TRIM26 0.000792558324637025
TwinsUK_skin TRIM39 0.0180599738429181
TwinsUK_skin TRIM39-RPP21 NA
TwinsUK_skin RPP21 0.00752810587445885
TwinsUK_skin HLA-E 0.00512255910947267
TwinsUK_skin GNL1 0.0094345955749307
TwinsUK_skin PRR3 0.00732709812439709
TwinsUK_skin ABCF1 0.000119111050631453
TwinsUK_skin PPP1R10 0.0156118841158283
TwinsUK_skin MRPS18B 0.00719127880551638
TwinsUK_skin ATAT1 0.00985809446250221
TwinsUK_skin C6orf136 0.00910949893226566
TwinsUK_skin DHX16 0.00913849598587189
TwinsUK_skin PPP1R18 0.0877044972841078
TwinsUK_skin NRM 0.0180804007484686
TwinsUK_skin MDC1 0.0185721112205313
TwinsUK_skin TUBB 0.0168743086564071
TwinsUK_skin FLOT1 0.589080723856067
TwinsUK_skin IER3 0.00103624721396887
TwinsUK_skin DDR1 0.0162712961876546
TwinsUK_skin GTF2H4 0.0224021586748748
TwinsUK_skin VARS2 0.00143627888350583
TwinsUK_skin SFTA2 0.00144727672341767
TwinsUK_skin DPCR1 NA
TwinsUK_skin MUC21 0.00942579416916507
TwinsUK_skin MUC22 NA
TwinsUK_skin C6orf15 0.000383146784771659
TwinsUK_skin PSORS1C1 0.00032310832975391
TwinsUK_skin CDSN 0.0101504314784289
TwinsUK_skin PSORS1C2 0.0196900951746881
TwinsUK_skin CCHCR1 0.000528349122688998
TwinsUK_skin TCF19 0.000851383247629129
TwinsUK_skin POU5F1 0.000831920407621842
TwinsUK_skin HCG27 0.000615429395894068
TwinsUK_skin HLA-C 0.00047740447475491
TwinsUK_skin HLA-B 0.000772981462174865
TwinsUK_skin MICA 0.000995232364788136
TwinsUK_skin MICB 0.000336831496659982
TwinsUK_skin MCCD1 0.0223690259335504
TwinsUK_skin DDX39B 0.000981384794090369
TwinsUK_skin ATP6V1G2-DDX39B NA
TwinsUK_blood HLA-A 0.00510724986540505
TwinsUK_blood ZNRD1 0.0234187058318305
TwinsUK_blood PPP1R11 0.00786787603576257
TwinsUK_blood RNF39 0.0110119912281649
TwinsUK_blood TRIM31 NA
TwinsUK_blood TRIM40 NA
TwinsUK_blood TRIM10 0.143344949748088
TwinsUK_blood TRIM15 NA
TwinsUK_blood TRIM26 0.00346213320826293
TwinsUK_blood TRIM39 0.0149043581701656
TwinsUK_blood TRIM39-RPP21 NA
TwinsUK_blood RPP21 0.00927441522474204
TwinsUK_blood HLA-E 0.00776092253014714
TwinsUK_blood GNL1 0.00916252521147821
TwinsUK_blood PRR3 0.00852850437666408
TwinsUK_blood ABCF1 0.0242283053543203
TwinsUK_blood PPP1R10 0.146233518711513
TwinsUK_blood MRPS18B 0.0103100039069517
TwinsUK_blood ATAT1 0.0280197488612044
TwinsUK_blood C6orf136 0.0213466679929694
TwinsUK_blood DHX16 0.00718817250948544
TwinsUK_blood PPP1R18 0.00531669377164727
TwinsUK_blood NRM 0.0114988891926909
TwinsUK_blood MDC1 0.00820444461018633
TwinsUK_blood TUBB 0.0654236283382145
TwinsUK_blood FLOT1 0.00134766727468683
TwinsUK_blood IER3 0.44363789329938
TwinsUK_blood DDR1 0.000276413051680919
TwinsUK_blood GTF2H4 0.00652465641082752
TwinsUK_blood VARS2 0.00147598560996628
TwinsUK_blood SFTA2 NA
TwinsUK_blood DPCR1 NA
TwinsUK_blood MUC21 NA
TwinsUK_blood MUC22 NA
TwinsUK_blood C6orf15 NA
TwinsUK_blood PSORS1C1 NA
TwinsUK_blood CDSN NA
TwinsUK_blood PSORS1C2 NA
TwinsUK_blood CCHCR1 0.00717215271588323
TwinsUK_blood TCF19 0.000600682420182218
TwinsUK_blood POU5F1 0.000489599581308629
TwinsUK_blood HCG27 0.00130688179899047
TwinsUK_blood HLA-C 0.000478377565404952
TwinsUK_blood HLA-B 0.000721023763621012
TwinsUK_blood MICA 0.00135774077997433
TwinsUK_blood MICB 0.000696835134177421
TwinsUK_blood MCCD1 0.0114835679385186
TwinsUK_blood DDX39B 0.0103524012148548
TwinsUK_blood ATP6V1G2-DDX39B NA
van_de_Bunt_2015_pancreatic_islet HLA-A 0.00457842995385186
van_de_Bunt_2015_pancreatic_islet ZNRD1 0.0125397248812196
van_de_Bunt_2015_pancreatic_islet PPP1R11 0.0254944223181362
van_de_Bunt_2015_pancreatic_islet RNF39 0.011483958549502
van_de_Bunt_2015_pancreatic_islet TRIM31 0.0468071275552772
van_de_Bunt_2015_pancreatic_islet TRIM40 NA
van_de_Bunt_2015_pancreatic_islet TRIM10 NA
van_de_Bunt_2015_pancreatic_islet TRIM15 0.0118996798979421
van_de_Bunt_2015_pancreatic_islet TRIM26 0.18413707575528
van_de_Bunt_2015_pancreatic_islet TRIM39 0.0100719825761908
van_de_Bunt_2015_pancreatic_islet TRIM39-RPP21 NA
van_de_Bunt_2015_pancreatic_islet RPP21 0.0117227520726697
van_de_Bunt_2015_pancreatic_islet HLA-E 0.0106316566224476
van_de_Bunt_2015_pancreatic_islet GNL1 0.01091820321766
van_de_Bunt_2015_pancreatic_islet PRR3 0.0110365074066679
van_de_Bunt_2015_pancreatic_islet ABCF1 0.0177751854259189
van_de_Bunt_2015_pancreatic_islet PPP1R10 0.00819988190652114
van_de_Bunt_2015_pancreatic_islet MRPS18B 0.0114504582636841
van_de_Bunt_2015_pancreatic_islet ATAT1 0.00876280456716648
van_de_Bunt_2015_pancreatic_islet C6orf136 0.00461194582129939
van_de_Bunt_2015_pancreatic_islet DHX16 0.0165419974806078
van_de_Bunt_2015_pancreatic_islet PPP1R18 0.311222350806416
van_de_Bunt_2015_pancreatic_islet NRM 0.00621804073084922
van_de_Bunt_2015_pancreatic_islet MDC1 0.00939365950872113
van_de_Bunt_2015_pancreatic_islet TUBB 0.0126461681814475
van_de_Bunt_2015_pancreatic_islet FLOT1 0.00995739102228478
van_de_Bunt_2015_pancreatic_islet IER3 0.0143473519078165
van_de_Bunt_2015_pancreatic_islet DDR1 0.010372209169012
van_de_Bunt_2015_pancreatic_islet GTF2H4 0.0107170219487061
van_de_Bunt_2015_pancreatic_islet VARS2 0.00133188918821119
van_de_Bunt_2015_pancreatic_islet SFTA2 0.0032481044977889
van_de_Bunt_2015_pancreatic_islet DPCR1 0.0122640450999922
van_de_Bunt_2015_pancreatic_islet MUC21 0.0509496374220957
van_de_Bunt_2015_pancreatic_islet MUC22 0.020312637936077
van_de_Bunt_2015_pancreatic_islet C6orf15 0.00181823588169764
van_de_Bunt_2015_pancreatic_islet PSORS1C1 0.000412990352020966
van_de_Bunt_2015_pancreatic_islet CDSN 0.000351071574026804
van_de_Bunt_2015_pancreatic_islet PSORS1C2 0.0257294510329189
van_de_Bunt_2015_pancreatic_islet CCHCR1 0.0180567639014062
van_de_Bunt_2015_pancreatic_islet TCF19 0.00831253433010656
van_de_Bunt_2015_pancreatic_islet POU5F1 0.0086435755124395
van_de_Bunt_2015_pancreatic_islet HCG27 0.0106197264622468
van_de_Bunt_2015_pancreatic_islet HLA-C 0.000432360902022006
van_de_Bunt_2015_pancreatic_islet HLA-B 0.000762350953169923
van_de_Bunt_2015_pancreatic_islet MICA 0.00100473190848186
van_de_Bunt_2015_pancreatic_islet MICB 0.000267632866837409
van_de_Bunt_2015_pancreatic_islet MCCD1 0.0172981123224925
van_de_Bunt_2015_pancreatic_islet DDX39B 0.0669318993296654
van_de_Bunt_2015_pancreatic_islet ATP6V1G2-DDX39B NA
FUSION_adipose_naive HLA-A 0.00359574771187263
FUSION_adipose_naive ZNRD1 0.0167821598344935
FUSION_adipose_naive PPP1R11 0.0175539300782372
FUSION_adipose_naive RNF39 NA
FUSION_adipose_naive TRIM31 NA
FUSION_adipose_naive TRIM40 NA
FUSION_adipose_naive TRIM10 NA
FUSION_adipose_naive TRIM15 NA
FUSION_adipose_naive TRIM26 0.00554179351000226
FUSION_adipose_naive TRIM39 0.0117637903770935
FUSION_adipose_naive TRIM39-RPP21 NA
FUSION_adipose_naive RPP21 0.00023215598869748
FUSION_adipose_naive HLA-E 0.00649245499857581
FUSION_adipose_naive GNL1 0.010968109560227
FUSION_adipose_naive PRR3 0.0215797716536764
FUSION_adipose_naive ABCF1 0.000991494987878397
FUSION_adipose_naive PPP1R10 0.0136831402296057
FUSION_adipose_naive MRPS18B 0.0130081306147629
FUSION_adipose_naive ATAT1 0.0101497405522919
FUSION_adipose_naive C6orf136 0.0117567181977039
FUSION_adipose_naive DHX16 0.000316348083494427
FUSION_adipose_naive PPP1R18 0.150217768113183
FUSION_adipose_naive NRM 0.00884291807237377
FUSION_adipose_naive MDC1 0.0110896484414835
FUSION_adipose_naive TUBB 0.0121658044329333
FUSION_adipose_naive FLOT1 0.718962634654884
FUSION_adipose_naive IER3 0.000393494074470194
FUSION_adipose_naive DDR1 0.00919525370329824
FUSION_adipose_naive GTF2H4 0.00955845290513844
FUSION_adipose_naive VARS2 0.000271907152107897
FUSION_adipose_naive SFTA2 0.000331242415287911
FUSION_adipose_naive DPCR1 NA
FUSION_adipose_naive MUC21 NA
FUSION_adipose_naive MUC22 NA
FUSION_adipose_naive C6orf15 NA
FUSION_adipose_naive PSORS1C1 0.000395076237161501
FUSION_adipose_naive CDSN NA
